"NET Ranking","conferenceId","teamId","Wins","confWins","teamMarket","GP*","ATR2 FGA","ATR2 FGA/G","ATR2 FGA/G %ile","ATR2 FGA%","ATR2 FGA% %ile","ATR2 FG%","ATR2 FG% %ile","PAINT2 FGA","PAINT2 FGA/G","PAINT2 FGA/G %ile","PAINT2 FGA%","PAINT2 FGA% %ile","PAINT2 FG%","PAINT2 FG% %ile","MID2 FGA","MID2 FGA/G","MID2 FGA/G %ile","MID2 FGA%","MID2 FGA% %ile","MID2 FG%","MID2 FG% %ile","ATB3 FGA","ATB3 FGA/G","ATB3 FGA/G %ile","ATB3 FGA%","ATB3 FGA% %ile","ATB3 FG%","ATB3 FG% %ile","C3 FGA","C3 FGA/G","C3 FGA/G %ile","C3 FGA%","C3 FGA% %ile","C3 FG%","C3 FG% %ile","Rim + 3s FGA","Rim + 3s FGA/G","Rim + 3s FGA/G %ile","Rim + 3s FGA%","Rim + 3s FGA% %ile","Rim + 3s eFG%","Rim + 3s eFG% %ile"
"304","86","104074","8","4","Penn","27","554","20.51852","0.84","0.3511","0.85","0.5866","0.19","222","8.22222","0.1","0.1407","0.08","0.3694","0.16","102","3.77778","0.13","0.0646","0.13","0.3039","0.13","537","19.88889","0.82","0.3403","0.83","0.324","0.38","162","6","0.71","0.1027","0.7","0.3272","0.27","1254","46.44444","0.93","0.7947","0.94","0.5319","0.2"
"295","30","104067","9","4","Pacific","31","665","21.45161","0.91","0.3796","0.94","0.5714","0.1","270","8.70968","0.16","0.1541","0.17","0.437","0.73","154","4.96774","0.29","0.0879","0.32","0.3247","0.24","494","15.93548","0.34","0.282","0.38","0.2834","0.03","168","5.41935","0.52","0.0959","0.57","0.3333","0.34","1328","42.83871","0.7","0.758","0.81","0.5087","0.05"
"85","30","104056","20","10","Oregon St.","32","619","19.34375","0.71","0.3564","0.88","0.6236","0.5","261","8.15625","0.09","0.1503","0.14","0.4789","0.95","236","7.375","0.62","0.1359","0.71","0.4195","0.94","473","14.78125","0.18","0.2723","0.31","0.3467","0.71","147","4.59375","0.23","0.0846","0.33","0.4082","0.9","1240","38.75","0.33","0.7139","0.6","0.5823","0.79"
"29","73","104055","25","12","Oregon","35","625","17.85714","0.49","0.3034","0.44","0.6496","0.75","373","10.65714","0.47","0.1811","0.45","0.4129","0.55","274","7.82857","0.7","0.133","0.68","0.4234","0.96","614","17.54286","0.59","0.2981","0.54","0.3469","0.71","173","4.94286","0.34","0.084","0.32","0.3353","0.35","1413","40.37143","0.48","0.6859","0.42","0.575","0.72"
"334","52","104054","7","3","Oral Roberts","26","331","12.73077","0.02","0.2266","0.03","0.6073","0.35","324","12.46154","0.81","0.2218","0.84","0.4105","0.53","138","5.30769","0.35","0.0945","0.37","0.3696","0.62","525","20.19231","0.84","0.3593","0.91","0.3333","0.51","142","5.46154","0.54","0.0972","0.6","0.3873","0.77","999","38.42308","0.31","0.6838","0.4","0.5465","0.35"
"160","52","104053","22","13","Omaha","33","600","18.18182","0.55","0.3106","0.49","0.6617","0.84","335","10.15152","0.38","0.1734","0.36","0.394","0.37","242","7.33333","0.62","0.1253","0.62","0.3471","0.41","584","17.69697","0.62","0.3023","0.57","0.3733","0.95","171","5.18182","0.45","0.0885","0.4","0.2982","0.08","1355","41.06061","0.55","0.7013","0.51","0.5908","0.85"
"28","89","104051","24","10","Ole Miss","36","611","16.97222","0.36","0.2834","0.27","0.6383","0.65","383","10.63889","0.47","0.1776","0.42","0.4151","0.57","299","8.30556","0.76","0.1387","0.72","0.3679","0.6","651","18.08333","0.66","0.3019","0.57","0.3349","0.54","210","5.83333","0.67","0.0974","0.6","0.3905","0.8","1474","40.94444","0.54","0.6837","0.4","0.5699","0.67"
"293","62","104049","15","8","Old Dominion","33","600","18.18182","0.55","0.2979","0.39","0.55","0.04","302","9.15152","0.22","0.15","0.13","0.3642","0.13","391","11.84848","0.97","0.1941","0.96","0.3632","0.54","569","17.24242","0.54","0.2825","0.39","0.2777","0.02","151","4.57576","0.22","0.075","0.16","0.3046","0.11","1321","40.0303","0.46","0.6559","0.22","0.4815","0"
"95","60","104048","17","7","Oklahoma St.","35","684","19.54286","0.74","0.3388","0.77","0.5804","0.15","368","10.51429","0.43","0.1823","0.46","0.3614","0.12","266","7.6","0.66","0.1317","0.66","0.3872","0.74","552","15.77143","0.32","0.2734","0.31","0.3351","0.55","149","4.25714","0.14","0.0738","0.14","0.3154","0.18","1385","39.57143","0.41","0.686","0.42","0.5379","0.25"
"43","89","104047","20","6","Oklahoma","34","651","19.14706","0.67","0.3437","0.8","0.6436","0.69","318","9.35294","0.25","0.1679","0.31","0.3994","0.43","137","4.02941","0.16","0.0723","0.18","0.3796","0.7","538","15.82353","0.33","0.2841","0.41","0.3476","0.72","249","7.32353","0.94","0.1315","0.98","0.4056","0.89","1439","42.32353","0.66","0.7598","0.82","0.5914","0.86"
"41","73","104041","17","9","Ohio St.","32","550","17.1875","0.39","0.2919","0.35","0.6764","0.91","348","10.875","0.53","0.1847","0.49","0.4569","0.84","276","8.625","0.8","0.1465","0.78","0.3116","0.17","539","16.84375","0.47","0.2861","0.44","0.3896","0.99","170","5.3125","0.48","0.0902","0.46","0.3","0.09","1260","39.375","0.4","0.6688","0.31","0.606","0.94"
"179","2","104037","16","10","Ohio","31","599","19.32258","0.71","0.3236","0.63","0.6444","0.7","353","11.3871","0.64","0.1907","0.58","0.4221","0.62","158","5.09677","0.31","0.0854","0.29","0.3987","0.84","562","18.12903","0.67","0.3036","0.59","0.347","0.71","179","5.77419","0.66","0.0967","0.59","0.3631","0.62","1340","43.22581","0.74","0.7239","0.66","0.5791","0.76"
"193","59","104032","16","13","Oakland","33","547","16.57576","0.31","0.2877","0.31","0.6325","0.58","405","12.27273","0.78","0.213","0.79","0.4716","0.92","145","4.39394","0.21","0.0763","0.21","0.3241","0.24","631","19.12121","0.76","0.3319","0.77","0.3011","0.11","168","5.09091","0.4","0.0884","0.4","0.3333","0.34","1351","40.93939","0.54","0.7107","0.57","0.5292","0.18"
"103","53","104026","15","8","Notre Dame","33","518","15.69697","0.2","0.2742","0.19","0.6429","0.68","422","12.78788","0.84","0.2234","0.85","0.41","0.52","241","7.30303","0.61","0.1276","0.64","0.39","0.76","538","16.30303","0.41","0.2848","0.43","0.3532","0.77","170","5.15152","0.43","0.09","0.45","0.3588","0.59","1226","37.15152","0.2","0.649","0.19","0.5787","0.76"
"230","72","104022","16","12","Northwestern St.","30","540","18","0.51","0.3305","0.71","0.5463","0.03","274","9.13333","0.22","0.1677","0.31","0.3577","0.11","238","7.93333","0.73","0.1457","0.77","0.4034","0.87","416","13.86667","0.11","0.2546","0.17","0.3149","0.26","165","5.5","0.55","0.101","0.67","0.4485","0.99","1122","37.4","0.21","0.6867","0.42","0.537","0.23"
"53","73","104019","17","7","Northwestern","33","574","17.39394","0.43","0.2942","0.37","0.6028","0.3","361","10.93939","0.55","0.185","0.49","0.4488","0.79","349","10.57576","0.93","0.1789","0.93","0.3725","0.65","500","15.15152","0.24","0.2563","0.19","0.34","0.62","166","5.0303","0.38","0.0851","0.34","0.3133","0.17","1241","37.60606","0.23","0.6361","0.13","0.5471","0.36"
"229","59","104011","17","12","Northern Ky.","31","447","14.41935","0.09","0.2464","0.07","0.6443","0.7","423","13.64516","0.9","0.2332","0.9","0.4208","0.61","219","7.06452","0.59","0.1207","0.59","0.3607","0.51","582","18.77419","0.72","0.3208","0.71","0.3368","0.57","139","4.48387","0.2","0.0766","0.18","0.295","0.07","1172","37.80645","0.25","0.6461","0.17","0.5516","0.42"
"354","2","104010","6","2","NIU","28","317","11.32143","0","0.1958","0","0.5994","0.26","307","10.96429","0.56","0.1896","0.56","0.3941","0.37","199","7.10714","0.59","0.1229","0.6","0.3116","0.17","600","21.42857","0.92","0.3706","0.94","0.325","0.41","195","6.96429","0.91","0.1204","0.9","0.3333","0.34","1113","39.75","0.43","0.6875","0.43","0.5211","0.11"
"114","61","104009","25","15","Northern Colo.","32","613","19.15625","0.67","0.3326","0.73","0.6737","0.89","400","12.5","0.81","0.217","0.82","0.495","0.98","138","4.3125","0.19","0.0749","0.2","0.3986","0.84","485","15.15625","0.24","0.2632","0.24","0.3856","0.98","206","6.4375","0.81","0.1118","0.83","0.335","0.35","1305","40.78125","0.52","0.7081","0.55","0.6107","0.96"
"248","61","104008","18","8","Northern Ariz.","30","590","19.66667","0.76","0.3244","0.64","0.6051","0.33","349","11.63333","0.68","0.1919","0.6","0.3782","0.25","193","6.43333","0.53","0.1061","0.47","0.3679","0.6","515","17.16667","0.52","0.2831","0.4","0.3379","0.59","171","5.7","0.64","0.094","0.54","0.3684","0.65","1277","42.56667","0.68","0.702","0.51","0.5579","0.51"
"207","16","104006","17","9","Northeastern","32","618","19.3125","0.71","0.3344","0.74","0.6262","0.53","404","12.625","0.83","0.2186","0.83","0.4134","0.55","182","5.6875","0.42","0.0985","0.4","0.3516","0.45","479","14.96875","0.22","0.2592","0.2","0.3382","0.59","165","5.15625","0.43","0.0893","0.43","0.3333","0.34","1262","39.4375","0.4","0.6829","0.4","0.5646","0.61"
"65","17","104005","27","14","North Texas","34","531","15.61765","0.18","0.2997","0.41","0.5574","0.05","336","9.88235","0.34","0.1896","0.56","0.4345","0.71","260","7.64706","0.67","0.1467","0.78","0.4385","0.98","497","14.61765","0.17","0.2805","0.37","0.3581","0.83","148","4.35294","0.17","0.0835","0.32","0.3716","0.67","1176","34.58824","0.07","0.6637","0.28","0.5489","0.38"
"262","1","104001","15","8","North Florida","30","495","16.5","0.3","0.2513","0.08","0.6323","0.58","360","12","0.73","0.1827","0.46","0.45","0.8","52","1.73333","0.01","0.0264","0.01","0.2885","0.08","874","29.13333","1","0.4437","1","0.3398","0.61","188","6.26667","0.78","0.0954","0.56","0.3936","0.83","1558","51.93333","0.99","0.7909","0.93","0.5591","0.53"
"136","52","104000","21","10","North Dakota St.","29","409","14.10345","0.08","0.2485","0.07","0.6797","0.93","268","9.24138","0.23","0.1628","0.26","0.4701","0.92","87","3","0.07","0.0529","0.07","0.3218","0.22","669","23.06897","0.98","0.4064","0.99","0.3916","0.99","212","7.31034","0.94","0.1288","0.97","0.4198","0.95","1291","44.51724","0.84","0.7843","0.92","0.6232","1"
"275","52","103999","12","5","North Dakota","30","663","22.1","0.93","0.3561","0.87","0.5732","0.11","307","10.23333","0.39","0.1649","0.28","0.4104","0.53","147","4.9","0.29","0.0789","0.23","0.381","0.71","577","19.23333","0.77","0.3099","0.64","0.331","0.49","167","5.56667","0.57","0.0897","0.44","0.3054","0.11","1408","46.93333","0.94","0.7562","0.8","0.5277","0.17"
"36","53","103996","23","13","North Carolina","37","763","20.62162","0.85","0.3422","0.79","0.6658","0.85","446","12.05405","0.74","0.2","0.68","0.4036","0.46","192","5.18919","0.33","0.0861","0.29","0.3958","0.81","591","15.97297","0.35","0.265","0.25","0.3384","0.6","238","6.43243","0.81","0.1067","0.75","0.3992","0.85","1592","43.02703","0.72","0.7139","0.6","0.597","0.89"
"113","1","103995","24","16","North Ala.","33","707","21.42424","0.91","0.344","0.81","0.604","0.32","393","11.90909","0.72","0.1912","0.59","0.4631","0.89","245","7.42424","0.63","0.1192","0.57","0.3143","0.19","568","17.21212","0.54","0.2764","0.33","0.338","0.59","141","4.27273","0.15","0.0686","0.11","0.383","0.74","1417","42.93939","0.71","0.6895","0.44","0.5618","0.57"
"183","5","103994","24","11","Norfolk St.","32","625","19.53125","0.74","0.3488","0.84","0.6896","0.96","405","12.65625","0.83","0.226","0.86","0.437","0.73","268","8.375","0.76","0.1496","0.8","0.3731","0.67","392","12.25","0.03","0.2188","0.04","0.3112","0.22","101","3.15625","0.04","0.0564","0.05","0.297","0.08","1119","34.96875","0.08","0.6244","0.09","0.5889","0.84"
"171","72","103992","20","13","Nicholls","30","670","22.33333","0.94","0.3687","0.92","0.5403","0.02","314","10.46667","0.42","0.1728","0.35","0.2994","0","164","5.46667","0.36","0.0903","0.34","0.4085","0.9","528","17.6","0.6","0.2906","0.47","0.3314","0.49","141","4.7","0.25","0.0776","0.2","0.4184","0.94","1339","44.63333","0.85","0.7369","0.72","0.5325","0.21"
"322","19","103991","11","6","Niagara","30","567","18.9","0.65","0.3548","0.87","0.5926","0.21","249","8.3","0.1","0.1558","0.19","0.4217","0.62","98","3.26667","0.09","0.0613","0.11","0.3265","0.25","488","16.26667","0.4","0.3054","0.6","0.3545","0.78","194","6.46667","0.82","0.1214","0.9","0.3351","0.35","1251","41.7","0.62","0.7829","0.92","0.5552","0.48"
"346","72","103986","4","2","New Orleans","31","644","20.77419","0.88","0.35","0.85","0.6102","0.37","435","14.03226","0.92","0.2364","0.91","0.3195","0.02","196","6.32258","0.5","0.1065","0.48","0.2755","0.05","406","13.09677","0.06","0.2207","0.04","0.3005","0.11","159","5.12903","0.42","0.0864","0.37","0.3145","0.17","1209","39","0.37","0.6571","0.23","0.5385","0.26"
"144","88","103985","17","10","New Mexico St.","29","446","15.37931","0.16","0.2627","0.12","0.63","0.55","319","11","0.56","0.1879","0.53","0.3668","0.15","305","10.51724","0.93","0.1796","0.93","0.3115","0.16","493","17","0.5","0.2903","0.47","0.3022","0.12","134","4.62069","0.24","0.0789","0.22","0.3358","0.36","1074","37.03448","0.19","0.6325","0.12","0.5326","0.21"
"42","87","103984","27","17","New Mexico","34","840","24.70588","0.98","0.3962","0.96","0.5988","0.25","393","11.55882","0.67","0.1854","0.5","0.43","0.68","215","6.32353","0.5","0.1014","0.43","0.2884","0.08","452","13.29412","0.07","0.2132","0.03","0.3341","0.53","219","6.44118","0.81","0.1033","0.71","0.3562","0.56","1512","44.47059","0.84","0.7132","0.59","0.5599","0.54"
"355","18","103981","8","6","New Hampshire","30","533","17.76667","0.48","0.3053","0.46","0.5891","0.2","326","10.86667","0.52","0.1867","0.52","0.3558","0.1","175","5.83333","0.44","0.1002","0.42","0.3086","0.15","513","17.1","0.51","0.2938","0.51","0.2963","0.09","199","6.63333","0.87","0.114","0.84","0.3719","0.67","1245","41.5","0.6","0.7131","0.59","0.5245","0.14"
"79","87","103979","17","8","Nevada","33","522","15.81818","0.21","0.2924","0.35","0.6705","0.88","288","8.72727","0.16","0.1613","0.24","0.4444","0.77","309","9.36364","0.87","0.1731","0.91","0.4498","0.99","490","14.84848","0.2","0.2745","0.32","0.3367","0.57","176","5.33333","0.49","0.0986","0.64","0.358","0.58","1188","36","0.12","0.6655","0.29","0.5825","0.8"
"59","73","103977","21","7","Nebraska","35","646","18.45714","0.58","0.3174","0.57","0.6563","0.81","389","11.11429","0.59","0.1912","0.59","0.4062","0.48","216","6.17143","0.47","0.1061","0.47","0.3843","0.73","626","17.88571","0.64","0.3076","0.62","0.3371","0.58","156","4.45714","0.2","0.0767","0.18","0.3269","0.27","1430","40.85714","0.53","0.7027","0.52","0.5724","0.7"
"270","55","103972","15","12","Navy","33","574","17.39394","0.43","0.2997","0.41","0.5732","0.11","380","11.51515","0.66","0.1984","0.66","0.3789","0.26","250","7.57576","0.65","0.1305","0.65","0.364","0.55","499","15.12121","0.24","0.2606","0.21","0.3307","0.48","211","6.39394","0.8","0.1102","0.8","0.3365","0.37","1285","38.93939","0.35","0.671","0.32","0.5327","0.21"
"352","18","103967","6","3","NJIT","30","438","14.6","0.1","0.2529","0.09","0.621","0.47","332","11.06667","0.58","0.1917","0.6","0.3313","0.03","307","10.23333","0.92","0.1773","0.92","0.3355","0.31","491","16.36667","0.42","0.2835","0.4","0.2933","0.08","162","5.4","0.51","0.0935","0.52","0.3395","0.4","1093","36.43333","0.14","0.6311","0.11","0.5233","0.13"
"132","53","103966","12","5","NC State","31","402","12.96774","0.03","0.2236","0.02","0.6343","0.61","448","14.45161","0.95","0.2492","0.95","0.4263","0.65","298","9.6129","0.88","0.1657","0.88","0.3658","0.57","504","16.25806","0.4","0.2803","0.37","0.3254","0.41","146","4.70968","0.26","0.0812","0.27","0.3082","0.12","1052","33.93548","0.05","0.5851","0.04","0.5404","0.28"
"319","5","103963","14","6","N.C. Central","29","475","16.37931","0.28","0.2838","0.27","0.6463","0.72","406","14","0.92","0.2425","0.93","0.431","0.69","225","7.75862","0.69","0.1344","0.7","0.3067","0.14","425","14.65517","0.17","0.2539","0.16","0.3271","0.44","142","4.89655","0.33","0.0848","0.34","0.3732","0.68","1043","35.96552","0.11","0.6231","0.09","0.5705","0.68"
"333","16","103962","7","3","N.C. A&T","31","630","20.32258","0.82","0.3383","0.77","0.5762","0.13","246","7.93548","0.06","0.1321","0.05","0.3374","0.04","316","10.19355","0.92","0.1697","0.9","0.3354","0.31","519","16.74194","0.46","0.2787","0.35","0.289","0.04","148","4.77419","0.28","0.0795","0.24","0.3446","0.44","1300","41.93548","0.64","0.6982","0.49","0.5112","0.06"
"146","54","103960","16","9","Murray St.","32","593","18.53125","0.59","0.3373","0.76","0.5801","0.15","321","10.03125","0.36","0.1826","0.46","0.3769","0.23","140","4.375","0.2","0.0796","0.24","0.3357","0.31","510","15.9375","0.34","0.2901","0.46","0.3353","0.55","192","6","0.71","0.1092","0.79","0.3438","0.43","1297","40.53125","0.5","0.7378","0.73","0.5393","0.27"
"236","19","103958","23","12","Mount St. Mary's","35","586","16.74286","0.32","0.2999","0.42","0.6126","0.41","367","10.48571","0.43","0.1878","0.53","0.4251","0.65","198","5.65714","0.4","0.1013","0.43","0.3232","0.23","550","15.71429","0.31","0.2815","0.38","0.3364","0.56","253","7.22857","0.94","0.1295","0.97","0.3636","0.62","1389","39.68571","0.42","0.7108","0.58","0.5576","0.5"
"332","5","103949","14","7","Morgan St.","28","505","18.03571","0.52","0.2934","0.36","0.6495","0.75","454","16.21429","0.99","0.2638","0.98","0.4097","0.52","389","13.89286","0.99","0.226","0.99","0.3933","0.78","306","10.92857","0.01","0.1778","0","0.3105","0.21","65","2.32143","0","0.0378","0","0.3538","0.52","878","31.35714","0.01","0.5102","0","0.5752","0.72"
"317","15","103947","15","10","Morehead St.","29","381","13.13793","0.03","0.2418","0.05","0.5827","0.17","469","16.17241","0.99","0.2976","1","0.3731","0.2","188","6.48276","0.53","0.1193","0.57","0.3989","0.84","412","14.2069","0.12","0.2614","0.22","0.3083","0.19","126","4.34483","0.16","0.0799","0.25","0.3254","0.26","919","31.68966","0.01","0.5831","0.03","0.5158","0.09"
"186","61","103941","15","9","Montana St.","32","469","14.65625","0.1","0.2669","0.15","0.6439","0.7","352","11","0.56","0.2003","0.68","0.4716","0.92","181","5.65625","0.4","0.103","0.46","0.3923","0.77","579","18.09375","0.66","0.3295","0.75","0.3195","0.33","175","5.46875","0.54","0.0996","0.65","0.4229","0.96","1224","38.25","0.29","0.6966","0.47","0.5641","0.6"
"143","61","103940","25","15","Montana","32","535","16.71875","0.32","0.308","0.47","0.6953","0.98","356","11.125","0.6","0.205","0.72","0.5084","0.99","206","6.4375","0.53","0.1186","0.56","0.3447","0.38","468","14.625","0.17","0.2694","0.28","0.3654","0.9","172","5.375","0.5","0.099","0.64","0.3547","0.54","1175","36.71875","0.16","0.6765","0.35","0.6128","0.97"
"258","16","103937","13","10","Monmouth","33","554","16.78788","0.33","0.2904","0.33","0.5686","0.09","377","11.42424","0.65","0.1976","0.65","0.3342","0.03","316","9.57576","0.88","0.1656","0.88","0.3481","0.41","535","16.21212","0.39","0.2804","0.37","0.3458","0.68","124","3.75758","0.09","0.065","0.1","0.3871","0.77","1215","36.81818","0.17","0.6368","0.14","0.5469","0.36"
"245","54","103930","9","2","Missouri St.","30","417","13.9","0.06","0.256","0.1","0.6547","0.79","432","14.4","0.94","0.2652","0.98","0.3889","0.32","178","5.93333","0.45","0.1093","0.5","0.3539","0.47","434","14.46667","0.15","0.2664","0.26","0.3618","0.87","166","5.53333","0.56","0.1019","0.68","0.3554","0.55","1019","33.96667","0.05","0.6255","0.09","0.5873","0.83"
"16","89","103928","22","10","Missouri","34","661","19.44118","0.72","0.3391","0.78","0.6944","0.98","324","9.52941","0.28","0.1662","0.29","0.3704","0.18","158","4.64706","0.25","0.0811","0.26","0.4051","0.88","633","18.61765","0.71","0.3248","0.72","0.3712","0.93","170","5","0.36","0.0872","0.38","0.3529","0.51","1467","43.14706","0.74","0.7527","0.79","0.6155","0.98"
"364","39","103927","3","1","Mississippi Val.","29","403","13.89655","0.06","0.2768","0.21","0.5533","0.04","328","11.31034","0.63","0.2253","0.86","0.3628","0.13","280","9.65517","0.89","0.1923","0.96","0.2821","0.07","347","11.96552","0.02","0.2383","0.1","0.2738","0.01","97","3.34483","0.05","0.0666","0.1","0.3402","0.4","848","29.24138","0","0.5824","0.03","0.4894","0.02"
"34","89","103926","21","8","Mississippi St.","34","695","20.44118","0.83","0.3237","0.63","0.6978","0.98","330","9.70588","0.31","0.1537","0.16","0.4091","0.51","206","6.05882","0.46","0.0959","0.39","0.3058","0.14","696","20.47059","0.86","0.3242","0.72","0.3161","0.28","219","6.44118","0.81","0.102","0.68","0.3105","0.14","1611","47.38235","0.95","0.7503","0.77","0.5692","0.65"
"96","73","103921","15","7","Minnesota","32","623","19.46875","0.73","0.345","0.81","0.6228","0.49","272","8.5","0.12","0.1506","0.14","0.3824","0.28","262","8.1875","0.75","0.1451","0.76","0.3626","0.54","487","15.21875","0.26","0.2697","0.28","0.3244","0.39","159","4.96875","0.35","0.088","0.39","0.3208","0.23","1272","39.75","0.43","0.7043","0.53","0.5515","0.42"
"135","59","103917","21","14","Milwaukee","30","719","23.96667","0.97","0.4026","0.98","0.6273","0.54","385","12.83333","0.85","0.2156","0.81","0.4","0.44","120","4","0.15","0.0672","0.14","0.375","0.68","393","13.1","0.06","0.22","0.04","0.3155","0.27","168","5.6","0.59","0.0941","0.54","0.3274","0.28","1281","42.7","0.69","0.7172","0.62","0.5617","0.57"
"105","88","103908","22","12","Middle Tenn.","32","642","20.0625","0.79","0.3301","0.7","0.6371","0.63","361","11.28125","0.63","0.1856","0.5","0.4127","0.54","171","5.34375","0.35","0.0879","0.32","0.3977","0.83","587","18.34375","0.69","0.3018","0.57","0.3169","0.29","182","5.6875","0.63","0.0936","0.53","0.3132","0.16","1413","44.15625","0.8","0.7265","0.68","0.5474","0.37"
"11","73","103903","30","17","Michigan St.","37","689","18.62162","0.6","0.3143","0.53","0.6676","0.86","455","12.2973","0.79","0.2076","0.75","0.4681","0.91","327","8.83784","0.82","0.1492","0.8","0.3242","0.24","535","14.45946","0.15","0.2441","0.12","0.3159","0.28","186","5.02703","0.37","0.0849","0.34","0.2957","0.07","1410","38.10811","0.27","0.6432","0.16","0.5645","0.61"
"23","73","103902","27","14","Michigan","37","747","20.18919","0.8","0.3458","0.82","0.6412","0.67","372","10.05405","0.37","0.1722","0.34","0.4919","0.97","134","3.62162","0.12","0.062","0.11","0.3582","0.49","685","18.51351","0.7","0.3171","0.69","0.3212","0.35","219","5.91892","0.69","0.1014","0.67","0.3607","0.61","1654","44.7027","0.85","0.7657","0.85","0.5626","0.58"
"147","2","103900","25","14","Miami (OH)","32","553","17.28125","0.41","0.2917","0.35","0.6492","0.75","254","7.9375","0.06","0.134","0.06","0.4409","0.74","254","7.9375","0.73","0.134","0.69","0.3976","0.82","624","19.5","0.79","0.3291","0.75","0.3782","0.96","210","6.5625","0.84","0.1108","0.82","0.3905","0.8","1388","43.375","0.75","0.7321","0.7","0.6034","0.93"
"225","53","103899","7","3","Miami (FL)","31","500","16.12903","0.25","0.2704","0.16","0.67","0.87","328","10.58065","0.45","0.1774","0.42","0.4787","0.95","309","9.96774","0.91","0.1671","0.89","0.4337","0.98","550","17.74194","0.62","0.2975","0.54","0.3073","0.17","160","5.16129","0.43","0.0865","0.37","0.3375","0.38","1212","39.09677","0.38","0.6555","0.21","0.5524","0.44"
"182","19","103896","18","14","Merrimack","33","567","17.18182","0.39","0.3047","0.46","0.5979","0.23","227","6.87879","0.03","0.122","0.02","0.3744","0.21","269","8.15152","0.74","0.1445","0.76","0.3717","0.64","611","18.51515","0.7","0.3283","0.75","0.3191","0.33","186","5.63636","0.61","0.0999","0.65","0.3656","0.63","1365","41.36364","0.58","0.7335","0.71","0.5374","0.24"
"336","3","103895","15","9","Mercyhurst","28","413","14.75","0.11","0.2741","0.19","0.5569","0.05","309","11.03571","0.57","0.205","0.72","0.4239","0.64","236","8.42857","0.78","0.1566","0.83","0.3305","0.28","402","14.35714","0.13","0.2668","0.26","0.3433","0.65","147","5.25","0.47","0.0975","0.6","0.3946","0.83","962","34.35714","0.06","0.6384","0.15","0.5447","0.32"
"261","38","103892","14","6","Mercer","31","643","20.74194","0.87","0.3303","0.71","0.5816","0.16","328","10.58065","0.45","0.1685","0.32","0.3963","0.39","195","6.29032","0.49","0.1002","0.42","0.3949","0.79","619","19.96774","0.83","0.3179","0.7","0.315","0.26","162","5.22581","0.46","0.0832","0.31","0.3272","0.27","1424","45.93548","0.91","0.7314","0.7","0.5239","0.13"
"49","17","103891","29","16","Memphis","35","710","20.28571","0.82","0.3417","0.79","0.6366","0.62","407","11.62857","0.68","0.1959","0.64","0.43","0.68","269","7.68571","0.68","0.1295","0.65","0.3494","0.42","473","13.51429","0.09","0.2276","0.06","0.3679","0.92","218","6.22857","0.77","0.1049","0.72","0.3945","0.83","1402","40.05714","0.46","0.6747","0.34","0.6006","0.91"
"58","72","103882","28","19","McNeese","33","763","23.12121","0.96","0.4037","0.98","0.6094","0.36","254","7.69697","0.05","0.1344","0.06","0.3937","0.36","182","5.51515","0.37","0.0963","0.39","0.3956","0.8","474","14.36364","0.13","0.2508","0.14","0.3228","0.37","217","6.57576","0.84","0.1148","0.85","0.4147","0.92","1454","44.06061","0.79","0.7693","0.86","0.5705","0.68"
"221","4","103876","12","7","Massachusetts","31","786","25.35484","0.99","0.3956","0.96","0.5433","0.02","385","12.41935","0.8","0.1938","0.62","0.3714","0.19","177","5.70968","0.42","0.0891","0.33","0.3277","0.26","515","16.6129","0.44","0.2592","0.2","0.2913","0.05","124","4","0.11","0.0624","0.08","0.2339","0","1425","45.96774","0.91","0.7172","0.62","0.4881","0.02"
"10","73","103871","27","14","Maryland","36","694","19.27778","0.7","0.3137","0.52","0.647","0.72","412","11.44444","0.65","0.1863","0.51","0.4587","0.85","324","9","0.84","0.1465","0.78","0.3364","0.32","608","16.88889","0.49","0.2749","0.32","0.3651","0.9","173","4.80556","0.29","0.0782","0.21","0.4046","0.88","1476","41","0.54","0.6673","0.3","0.6009","0.91"
"177","62","103865","20","12","Marshall","31","414","13.35484","0.04","0.2215","0.02","0.6812","0.93","381","12.29032","0.79","0.2039","0.71","0.4278","0.66","333","10.74194","0.94","0.1782","0.92","0.3904","0.76","559","18.03226","0.65","0.2991","0.55","0.3238","0.38","182","5.87097","0.68","0.0974","0.6","0.3187","0.2","1155","37.25806","0.21","0.618","0.08","0.5545","0.46"
"26","29","103863","23","13","Marquette","34","750","22.05882","0.93","0.3533","0.86","0.6387","0.65","306","9","0.2","0.1441","0.1","0.3954","0.38","83","2.44118","0.04","0.0391","0.03","0.2651","0.03","765","22.5","0.96","0.3603","0.91","0.3203","0.34","219","6.44118","0.81","0.1032","0.71","0.347","0.46","1734","51","0.99","0.8168","0.98","0.5539","0.46"
"246","19","103862","20","13","Marist","30","484","16.13333","0.25","0.2827","0.26","0.6529","0.78","334","11.13333","0.6","0.1951","0.63","0.4401","0.74","251","8.36667","0.76","0.1466","0.78","0.3506","0.43","501","16.7","0.45","0.2926","0.49","0.3273","0.44","141","4.7","0.25","0.0824","0.3","0.2695","0.02","1127","37.56667","0.23","0.6583","0.24","0.5492","0.39"
